file,label,wl_4536.0,wl_4539.030303030303,wl_4542.060606060606,wl_4545.09090909091,wl_4548.121212121212,wl_4551.151515151515,wl_4554.181818181818,wl_4557.212121212121,wl_4560.242424242425,wl_4563.272727272727,wl_4566.30303030303,wl_4569.333333333333,wl_4572.363636363636,wl_4575.39393939394,wl_4578.424242424242,wl_4581.454545454546,wl_4584.484848484848,wl_4587.515151515151,wl_4590.545454545454,wl_4593.575757575758,wl_4596.606060606061,wl_4599.636363636363,wl_4602.666666666666,wl_4605.69696969697,wl_4608.727272727273,wl_4611.757575757575,wl_4614.787878787879,wl_4617.818181818182,wl_4620.848484848485,wl_4623.878787878788,wl_4626.909090909091,wl_4629.939393939394,wl_4632.969696969697,wl_4636.0,wl_4639.030303030303,wl_4642.060606060606,wl_4645.090909090909,wl_4648.121212121212,wl_4651.151515151515,wl_4654.181818181818,wl_4657.212121212122,wl_4660.242424242424,wl_4663.272727272727,wl_4666.30303030303,wl_4669.333333333333,wl_4672.363636363636,wl_4675.39393939394,wl_4678.424242424243,wl_4681.454545454546,wl_4684.484848484848,wl_4687.515151515152,wl_4690.545454545454,wl_4693.575757575758,wl_4696.60606060606,wl_4699.636363636364,wl_4702.666666666667,wl_4705.69696969697,wl_4708.727272727273,wl_4711.757575757576,wl_4714.787878787879,wl_4717.818181818182,wl_4720.848484848485,wl_4723.878787878788,wl_4726.909090909091,wl_4729.939393939394,wl_4732.969696969697,wl_4736.0,wl_4739.030303030303,wl_4742.060606060606,wl_4745.090909090909,wl_4748.121212121212,wl_4751.151515151515,wl_4754.181818181818,wl_4757.212121212122,wl_4760.242424242424,wl_4763.272727272727,wl_4766.30303030303,wl_4769.333333333334,wl_4772.363636363636,wl_4775.393939393939,wl_4778.424242424243,wl_4781.454545454546,wl_4784.484848484848,wl_4787.515151515151,wl_4790.545454545454,wl_4793.575757575758,wl_4796.60606060606,wl_4799.636363636364,wl_4802.666666666666,wl_4805.69696969697,wl_4808.727272727272,wl_4811.757575757575,wl_4814.787878787879,wl_4817.818181818182,wl_4820.848484848485,wl_4823.878787878787,wl_4826.909090909091,wl_4829.939393939394,wl_4832.969696969697,wl_4836.0
spec-0266-51602-0002,?,0.635979413986,0.984272653139,1.0984031265,-0.41486427781,-1.30049941021,-1.50373543635,-0.332430314731,-0.0910965814441,1.43798396486,0.862141407859,-1.02788054977,1.36341049973,-0.0343707775848,-0.573129637713,0.283661300554,-1.04191333411,0.963508732727,-0.376785120855,-0.728851998895,-5.17146248434,-5.59640895711,2.80010595352,1.33448665759,-0.83112448148,0.712238133262,0.715564034419,0.239435267137,1.14294372923,1.27400096237,2.16529545738,0.853006907872,0.399602166037,0.437708497253,1.05554952633,-0.104690502689,-0.175800222025,-0.0864522169141,0.546765299691,-0.843592155734,-0.647669976216,0.957925480519,0.977894961248,2.40764061213,-0.757966595679,-1.23416606045,-0.861713187109,1.40228521494,0.71835709467,-0.473777773076,-0.738840818907,0.755492529822,0.629524383682,-0.553572951977,-0.487715425103,0.736206652587,-1.69120928515,-1.4252043919,-0.762290376986,-1.75554626631,-1.41830025094,0.551783035943,-0.386062687102,0.694740986635,0.220943663171,-0.864869044123,-0.587466216303,-0.597367186409,-0.776902859903,0.577375156731,-1.08816980371,-1.23805316949,1.71455659099,0.733701567694,-1.44803643072,-2.73876596276,-0.807906034038,0.617470612891,0.694901009387,-0.593913355416,1.13666679587,0.902584036804,-0.240018976851,-0.105969734874,0.731268220968,1.23616351469,0.805351592384,0.771594708377,0.677932015704,-0.497787910584,0.143632901605,0.366737718474,0.902661979332,1.42779582889,1.00182995084,-2.25045463017,-0.29931818952,-0.638406248879,-1.34372192077,-1.78264735223,-0.779396951199
spec-0266-51602-0004,?,-0.819689273834,-1.1114222122,0.921264493886,-0.236383914271,0.723081189803,2.5000759066,0.291016568158,0.12176421434,-0.866514375725,0.0390059286167,0.687811497082,-0.155451876947,0.846448265248,1.3627292496,-0.451317445121,0.499174237777,-0.173842374248,-0.36093044934,0.414656797598,-0.0216040462788,0.674160628034,-0.2356304225,-1.84483447697,0.713258814399,0.575352112413,0.478551232152,-0.955116627687,0.616777402267,1.53147584792,0.255720202524,1.82765653099,0.758436784572,-0.107615183486,-0.172631821495,1.29889978594,-0.179532456089,-0.327895786379,-0.680179936368,-1.76084734408,2.28386633272,1.99080008561,-0.289626941011,0.499546657894,-0.33019913957,-0.120010327689,1.25022236933,0.190741122217,1.34608704649,0.821715627755,0.241832893799,1.01940757398,0.742536331346,0.0374483075364,-1.40372907786,0.467867177402,-1.32934899209,0.359548294235,-0.569204637506,-0.27773770135,-0.309830456994,-1.26988306126,0.739014182706,-1.12705055185,1.29470334308,1.63801437513,-1.15672547558,0.0488552547588,1.54144264409,0.170560172088,0.398829676288,-0.527288775094,-0.322605903458,0.658382846858,0.44321355159,-0.608897578773,-0.401982929168,-0.125834755778,1.16092447636,1.446680464,-0.0872786308012,0.157891855075,0.163773649727,-0.895253886154,0.649743359154,0.2873826545,0.233874147521,2.29745197477,-0.999316374679,-1.38770557463,-0.743536086171,-2.40555014618,1.02791672403,-0.156350096061,1.17028742808,-0.480610464134,-0.806894684511,2.73400539611,-1.37411042977,-0.00885759815121,0.809732079506
spec-0266-51602-0005,?,-0.702548205853,-0.130159503481,-0.475147792821,1.17881987367,-0.170044088852,0.223070500947,0.946435224444,-0.0844305040517,0.063546755401,1.20756885058,0.191793917892,-0.130580003902,0.575444792359,-0.554978987771,-0.0308009629017,0.187110804416,-0.0632777486459,0.810580917829,-1.00156773161,0.104872593364,-0.44745306334,-0.706055304984,0.989156704984,-0.443383241869,-0.740760775715,1.03537519451,-0.0382605156157,0.0183998793756,0.464565900892,0.0606887941587,0.650978508181,-0.0145558970398,0.485271927814,0.339504381321,0.706922158137,0.182100089104,0.515791814492,-0.235497926203,0.415898427347,0.122670916176,0.161903866527,-0.0209981317109,-0.547766784569,-0.170798111689,-0.125433159204,0.0182966963317,-0.548194899202,0.219289446877,-0.0823082886368,0.243905214675,0.00394128807878,0.06558697773,0.34553861658,0.475748734943,-0.985314495976,-0.0525363397871,-0.489573273438,-0.830199026275,-0.644870511715,-1.528453234,-2.15160128114,-0.640165926572,0.182493977877,0.193930881692,-0.593494640111,-0.235518676903,0.503787572194,0.390018494293,-1.38798132401,1.2159769356,0.937472293036,0.177712879706,-0.52667353189,-1.03745427637,0.846252819848,0.505218442618,-0.497080272577,0.238615144812,0.907920724454,-0.6614070617,0.258049400909,0.640019353488,-0.461023638378,0.580609002119,0.365940923751,-0.283778263444,0.461538967361,0.412534030126,0.23828131577,0.109991003571,-0.106354507523,-0.168519438196,-0.623490002298,-1.15777327529,-0.228409171633,0.744232932649,0.674516449035,-0.733354374807,-0.511938770785,-0.741355955601
spec-0266-51602-0006,?,4.08147716522,0.471074630478,-0.303457789002,-1.60475655836,0.571556278189,-0.554900482563,-1.29156888539,0.214590335221,-0.395276244797,-0.607640466322,0.545894253142,0.170436671922,-0.171800766835,-1.13711138769,-0.0122059940499,0.240363254974,-0.0952090148627,-0.321043385846,-1.53132623356,-3.2276260339,-0.256857745337,0.731608247511,-0.254976871114,-0.480940603439,-0.906126440095,-0.891570377406,-0.216588280441,1.13498774293,-0.271790718014,-1.34629533421,0.0182914900274,-1.90240393725,1.30332188448,-0.939083195612,-1.9437788759,-0.433131133229,0.606301183991,-1.47956496404,1.9180852343,0.488987836444,-0.366602274149,1.86920146144,-1.51703791517,-0.0113504357891,-1.5085937631,-0.509174653752,0.0792322829136,0.653542778058,0.337799888212,-0.405689249322,1.20765842249,-0.1773442693,0.208500203222,-0.840684602618,-0.508889794897,-1.03294299236,-0.172005821005,-0.47362666213,-0.00849563650395,-0.94803377422,-0.153890627929,1.15795015888,0.942711193379,0.337383950618,0.489100899015,-0.524077570518,1.09748575027,0.327315534337,-0.406952994944,-0.0519884746703,2.57101677516,-0.765559124802,0.55051358993,-0.20718808057,-0.446287202377,-1.0659258538,-0.564494196851,0.318083958586,0.437151632068,-3.20628033929,0.800261543803,0.23366413011,-0.796543941593,-0.146096945771,-0.393173413753,-0.302996783941,-0.111434359922,1.09599440908,0.677920345426,-0.118519068958,0.238651963937,1.6873930456,0.146932959361,0.776828089422,-2.20652398667,-0.63645417053,0.402799948808,-0.800152386157,-1.14743286717,0.495373487473
spec-0266-51602-0015,?,-1.05516076088,0.0679463792079,-2.30770914269,1.73895036553,-0.819372981208,-0.613463591469,-0.440505794042,-1.50915798997,1.52527734524,0.0573054221541,0.000278319278588,0.5465713744,0.884586248238,-0.568156395748,-0.0715552714087,-1.35144856533,-0.180306991066,0.511935570859,0.903679763386,-0.0781132199525,-0.511025994043,-0.126110428399,-0.235197216925,0.583909759152,-0.750033433489,1.21854906593,-0.932663173855,-0.416832922121,-0.3897781985,0.550820322676,0.164438473693,0.341228322079,1.57416508807,1.09442743748,1.65392798856,-0.420798118436,0.536497874753,-1.02721281298,0.791120948411,0.960913848115,0.605105200763,1.10080465205,0.612409122438,0.528881579764,0.582228834557,-0.0454698293491,-2.47560741333,0.566406121538,1.17446260384,0.0447330685298,1.10049138146,0.808941565006,0.52475461812,0.0977214128499,0.245430911071,-0.77182197566,-0.552435393636,0.352557301645,-1.165686967,0.470762914422,-0.118095663886,0.672593856598,-0.884246880796,0.395081926133,0.264112761893,1.68986489459,0.92986715238,0.542135437395,0.864583415948,2.58646568653,0.473110693453,-0.0169333835121,-1.03992432184,-0.0537661820072,1.34081275714,-0.879880237151,-0.796070639994,0.658755652496,0.469199988758,-0.267944990177,0.708878985737,-0.227668062939,-1.31754649712,0.403266587643,-0.700244556579,-0.349767655316,0.962925405123,-0.8781495394,-0.274826725166,1.58577323474,0.886523434061,0.614479490835,0.000388310305574,-0.89896512879,1.73657972726,0.25310515571,0.889408057729,0.345216804966,-0.31213564757,-0.391971856356
spec-0266-51602-0017,?,-0.12229488045,0.231510644154,0.501177201417,-1.37364179231,-0.605154188549,-1.42667109602,0.232291019348,-2.50578286845,2.33897272482,1.13844125537,-0.480789254542,0.584375071266,1.99787115308,2.78786963837,1.45221372907,-0.873292327283,-1.06697472023,-1.55431644027,0.488472501557,-2.22370472778,-0.516725527992,3.5167752423,-0.345532204204,0.321267613077,-0.898001806986,0.824660176583,1.9243475537,1.70774792434,2.25752813306,1.94539490778,1.82775492788,0.679596529196,-0.597307715022,1.03427626498,1.69095400872,-0.432418804436,-1.22509163625,-1.66777478124,-0.636240343072,1.14689590793,-0.4088470827,2.26949494681,0.776534442886,0.641695486995,-1.75756126642,1.1220910736,-0.626498693584,1.39422009408,0.507540879857,-0.814654367004,1.37602526634,-0.520229226278,0.193354823135,0.807234954852,0.0306054334014,-1.09928840664,-0.27437498384,-2.00566373916,-2.09536745495,0.399194817493,0.32369380812,0.134334689232,2.15928145334,0.865036930402,-1.14322440848,-0.914063176843,-1.70535649665,-0.495913077203,1.66181308328,1.27374677967,1.43723573959,0.489769696807,-0.281552562913,-0.444503579455,0.929329956835,-0.315662573731,-0.815261463548,-1.56866412116,1.70658640715,-0.253222910869,0.683288861566,-0.869418541307,-1.37729549606,-0.563401072524,-1.32070260794,0.236160790815,2.37281015075,0.0362518020759,-0.783118214839,0.754752978714,0.804284972752,1.09808017943,1.22613977746,1.34662694971,3.21921462494,0.747134863466,-0.410462958212,-0.24369289349,-0.640317511483,1.04243481159
spec-0266-51602-0018,?,0.786909103394,-0.154644310154,0.178319540247,0.164279743409,0.876670345616,0.808932614743,-0.0279774938591,-0.0663255457008,-0.087083935217,1.31841007723,-0.643998549875,0.143312552979,-0.278878844974,0.107493466585,0.542368131839,-1.06556957277,-0.35358403792,1.7984670833,-0.58672316726,-0.320274689895,1.40560866987,0.375736533552,-0.119813926193,0.548435214012,-0.61263345663,0.974379392574,0.173821047278,0.445116442249,0.159881899287,0.645224323343,-0.291642654556,0.322456765974,0.994958743554,0.703570209408,0.450973101687,-1.01066711288,-0.262145848125,0.48399003958,-0.308588396987,-0.270709988601,0.00436920457288,-0.298445691447,0.372346418873,-0.273410315214,-0.400680575441,0.174395396877,-0.504473043409,-0.184456049461,0.830093649735,0.395369688823,-0.532792525311,-0.661922239745,0.462558890158,-0.258056502662,-1.10406379622,0.11866208195,0.252218795592,-1.05749989447,-0.0602063766695,0.00740555651201,0.244263901211,0.60652212047,1.4397766762,0.608857692777,0.173849662176,0.216543430387,0.481506096622,0.11526805565,-0.0225810505185,0.692860782111,0.611792556752,-0.155881185691,0.292171800134,-0.534062061212,-0.423709687228,0.0739491638568,-0.91755045252,-0.475182282847,-0.213011142958,-0.309483408174,0.207614363633,0.237484401232,-0.542955090079,0.102807292535,0.423949020135,0.504750380431,0.513505431841,-0.469089876325,0.559495173581,1.00229671194,0.25462016783,-0.852936172892,1.26846783981,1.05218441335,-0.097808802424,0.329939740344,-0.540281439694,0.0106512563648,-0.509431398532,0.313659638166
spec-0266-51602-0020,?,-0.613718867302,0.444318129576,0.031074217792,-0.4078368616,-0.0896463687577,-1.15704033447,-1.31927042573,-1.43321656969,-0.42961820336,-0.944548778629,-1.18765939974,0.682273504136,-0.588776323855,0.159276024125,-1.26098396175,-0.485170047266,-0.457593485085,-1.12367190879,0.341336551008,-0.492333262567,-0.488096433925,-0.911629201358,0.369500277485,-1.75326747753,-0.904460882024,1.17736233081,0.110723446997,0.230402648962,0.93433248567,1.55329864262,0.660742865802,0.256382106862,-0.170497937888,1.42087050754,-0.225292193742,-0.643611519174,-0.727678587613,-1.32587776828,-0.947870583331,0.590919691607,0.299509683145,-0.280575294267,1.02486163104,-0.444371813497,-1.55908489912,1.42509030703,0.00744630090332,0.952752369228,0.81241535676,0.640342576583,-0.499003218407,0.771208925132,1.27507785299,0.536491688439,-1.27364844281,-0.361868493932,-2.03280870508,-1.19274104505,-0.196728988724,-0.682075106201,0.920089045608,1.81711718249,-0.51326122286,-0.317096443655,-0.617854230926,-0.294846596891,0.961059810867,-0.667690936542,-0.909000845462,2.17306534445,-0.0585011496418,0.56288973043,-0.812728348766,-0.798550683698,-0.235813094438,0.537164312923,-1.83885078717,1.98638798108,-0.0380100095474,-0.156875186998,1.30569602732,0.0135883301995,0.230612567187,-0.828795312796,-0.380318182257,-0.403736677697,0.0974479180796,-0.233415480894,-0.291036577295,-0.517150399671,0.152005960153,-1.0172119847,-1.67545231561,2.99519868997,0.711346043529,-1.13825819158,0.712323584547,-0.649789923402,-1.22906811146,-1.27796638012
spec-0266-51602-0023,?,-0.48992651701,0.0551669744061,0.309603075542,1.81247515565,-0.0101961615285,0.564993967126,0.851687877141,0.973724305766,0.287436661294,1.08488152016,0.782551220514,1.08075844287,-0.446366601002,0.0671494883131,1.2412470322,0.656732693104,-0.308744724687,0.826468160036,1.71670281143,-0.30665002335,0.293749519512,1.37613882859,1.08968188043,0.072361717604,-0.245664231901,0.0983869358075,-0.491280145845,1.43040388181,0.576134966637,0.907931703941,0.818468450257,-0.572797372064,1.47342871356,1.08649401195,0.461626966144,-0.399868399984,0.306901371538,0.267760863985,0.35881116307,0.214826182789,-1.15491544925,1.10964633556,-0.504526871188,0.78964700684,-1.64684146404,0.0462246793559,-0.162420347631,-0.505604294043,-0.38472016156,0.296586627981,2.32562505042,-0.00469000002651,0.780273926393,-0.10983261248,-0.0823872950628,-0.087951831581,-0.692710580873,0.373536254569,-0.751452867589,1.16579329926,1.12796562242,0.432094095571,0.999614546313,0.718252253058,-0.0462810643521,-0.117407917389,0.243182432193,-0.121619633485,0.552309715465,0.622646203115,-1.1706789644,1.32648903604,0.187909560581,-0.045038801913,-1.11865587846,-0.909652515183,0.384633992461,0.827919779537,-0.127685505439,-0.0781238128867,-0.201840618411,1.08284675607,-0.151487889309,0.0507842865567,-0.147210866039,-0.147394598013,-0.239981364775,1.09515959125,0.492376952756,-1.02752736768,0.426920344842,-0.388412950619,0.747717001189,0.196154991287,1.06917370041,-0.0688609956897,0.3523992864,0.0947702939428,-0.220756570356,0.772602260113
spec-0266-51602-0033,?,-3.38932776451,-0.174288787788,0.435790498206,-1.64902833842,-1.68804126249,-3.15404487452,-0.307315822195,2.19693761859,2.28784633478,0.0226704117418,0.914406053392,1.41566992679,0.058044472122,-0.158424321131,0.580178410813,-2.74123504741,-1.10154520515,0.447212125639,1.31366344569,0.0532006256908,-0.989474982672,1.21685796433,-0.909251928444,-1.24931610733,0.104387902195,3.66427953777,-0.318971086342,1.59948565587,0.719254354809,0.627626388686,1.39474748414,2.62782328651,1.21196709114,0.996985080478,3.22196029164,-0.411192097067,-0.950174657974,0.0412537125134,1.03493975,0.665848503895,0.525750222024,1.65471214378,-0.990261944699,-1.45206218926,-2.18223209381,0.275729686617,0.727929149376,-0.586948445132,-3.22446198596,0.578669348307,1.3817765427,1.46824429852,1.74548714776,0.14625281406,0.0381657980407,-3.13596241735,-1.37794103162,-2.05503252197,-0.389615306251,-2.05113898266,2.19586134719,3.31461449097,0.217236876676,-0.603818314511,-1.84522479366,-1.86882204436,-1.2336752023,-2.6861328772,0.259085546616,0.366722478526,1.42786253739,0.694874644586,0.0883064122465,-0.0516861123066,0.97152191461,0.91480198675,0.866290088603,-3.83540855008,0.418615587879,-1.14892346418,1.86568857706,0.282665044625,-0.33464616382,-0.416665918578,0.217695177278,0.688891306114,1.75653285742,1.39295701186,-0.326743455588,0.979998247335,0.473764537116,0.409504407115,-0.148440357683,-0.173743868235,1.0981097176,-0.768685381087,-1.4633217245,-1.06001181471,-0.909249068815,-1.6987413168
